work_year,experience_level,employment_type,job_title,salary,employee_residence,remote_ratio,company_location,company_size
2022,Senior,Full-Time,Data Engineer,99100,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Analytics Engineer,200000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Analytics Engineer,54000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Architect,250000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Architect,63000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,No-remote,US,Medium
2022,Junior,Full-Time,Analytics Engineer,130000,US,Partially-remote,US,Large
2022,Senior,Full-Time,Data Engineer,100000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Engineer,80000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Scientist,160000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Scientist,100000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Specialist,221300,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Specialist,148700,US,Fully-remote,US,Large
2022,Junior,Full-Time,Machine Learning Engineer,30000,GB,Fully-remote,GB,Large
2022,Junior,Full-Time,Data Analyst,28368,FR,Partially-remote,FR,Medium
2022,Intermediate,Full-Time,Data Engineer,91118,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,61566,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Scientist,60938,DE,Fully-remote,DE,Small
2022,Senior,Full-Time,Data Science Manager,249260,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,185400,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,170000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,80036,GB,Partially-remote,GB,Medium
2022,Senior,Full-Time,Data Analyst,128875,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,93700,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,180000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,100000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,136260,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,109280,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,160000,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Scientist,92000,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,200000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,135446,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,104663,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Analyst,117000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,99450,US,Fully-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,129000,US,Fully-remote,US,Large
2022,Junior,Full-Time,Data Engineer,86000,US,Fully-remote,US,Large
2020,Junior,Full-Time,Data Engineer,13493,IN,Fully-remote,IN,Large
2020,Junior,Full-Time,Data Engineer,13493,IN,Fully-remote,IN,Large
2022,Senior,Full-Time,Data Scientist,160000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Scientist,119300,US,No-remote,US,Large
2022,Senior,Full-Time,Business Data Analyst,100000,US,Fully-remote,US,Large
2022,Intermediate,Full-Time,Data Scientist,25000,TR,Partially-remote,TR,Medium
2022,Intermediate,Full-Time,Data Analyst,65257,SG,Partially-remote,SG,Medium
2022,Intermediate,Full-Time,AI Scientist,200000,US,Fully-remote,US,Medium
2022,Junior,Full-Time,Machine Learning Developer,180000,US,Fully-remote,US,Large
2022,Intermediate,Full-Time,Data Scientist,153000,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,210000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,150075,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110925,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Scientist,22800,EG,Fully-remote,EG,Medium
2022,Senior,Full-Time,Data Scientist,160000,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Scientist,92000,US,Fully-remote,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,202900,US,Fully-remote,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,131300,US,Fully-remote,US,Large
2020,Junior,Full-Time,Data Analyst,22809,PT,Fully-remote,PT,Medium
2022,Junior,Full-Time,Data Analyst,15000,ID,No-remote,ID,Large
2022,Senior,Full-Time,Data Engineer,175000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,133766,AU,Fully-remote,AU,Large
2022,Junior,Full-Time,Machine Learning Engineer,83000,US,No-remote,US,Large
2022,Intermediate,Full-Time,Data Engineer,92350,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,67723,GB,Fully-remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,186000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,148800,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,US,No-remote,US,Medium
2022,Senior,Full-Time,ML Engineer,240000,US,No-remote,US,Medium
2022,Senior,Full-Time,ML Engineer,160000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,300000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,200000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,65666,DE,Partially-remote,DE,Small
2022,Intermediate,Full-Time,AI Scientist,200000,IN,Fully-remote,US,Large
2022,Intermediate,Full-Time,Machine Learning Engineer,116976,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Machine Learning Engineer,92350,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,AI Scientist,120000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,145000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,105400,US,Fully-remote,US,Medium
2020,Junior,Full-Time,Data Scientist,49268,DE,No-remote,DE,Small
2022,Intermediate,Full-Time,Data Engineer,110820,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,92350,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,215300,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Scientist,158200,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,209100,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,154600,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Analyst,115934,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,155000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Engineer,84053,FR,Fully-remote,DE,Medium
2022,Senior,Full-Time,Data Analyst,164000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,132000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,170000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,123000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,189650,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996,US,No-remote,US,Medium
2022,Intermediate,Full-Time,ETL Developer,52533,GR,No-remote,GR,Medium
2022,Intermediate,Full-Time,ETL Developer,52533,GR,No-remote,GR,Medium
2022,Executive,Full-Time,Lead Data Engineer,115222,CA,Fully-remote,CA,Small
2022,Senior,Full-Time,Data Engineer,165400,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,132320,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,208775,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,147800,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,136994,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,101570,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,128875,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,93700,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Head of Machine Learning,76309,IN,Partially-remote,IN,Large
2022,Junior,Full-Time,Machine Learning Engineer,35093,GB,Fully-remote,GB,Large
2022,Senior,Full-Time,Data Engineer,183600,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,100800,US,Fully-remote,US,Large
2022,Intermediate,Full-Time,Data Analyst,49253,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Data Analyst,36940,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Data Analyst,42026,ES,Fully-remote,ES,Medium
2022,Intermediate,Full-Time,Data Analyst,31520,ES,Fully-remote,ES,Medium
2022,Intermediate,Full-Time,Data Engineer,84053,ES,Fully-remote,ES,Medium
2022,Intermediate,Full-Time,Data Engineer,73546,ES,Fully-remote,ES,Medium
2022,Intermediate,Full-Time,Data Engineer,98506,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,86193,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,84053,GR,Fully-remote,GR,Medium
2022,Intermediate,Full-Time,Data Engineer,73546,GR,Fully-remote,GR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,189650,US,No-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,42026,GR,Fully-remote,GR,Medium
2022,Intermediate,Full-Time,Data Analyst,31520,GR,Fully-remote,GR,Medium
2022,Intermediate,Full-Time,Data Engineer,92350,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,73880,GB,Fully-remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,215300,US,No-remote,US,Large
2022,Senior,Full-Time,Data Scientist,140400,US,No-remote,US,Large
2022,Intermediate,Full-Time,Data Engineer,63040,ES,Fully-remote,ES,Medium
2022,Intermediate,Full-Time,Data Engineer,47280,ES,Fully-remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,260000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,67723,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Scientist,43096,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,63040,GR,Fully-remote,GR,Medium
2022,Intermediate,Full-Time,Data Engineer,47280,GR,Fully-remote,GR,Medium
2022,Intermediate,Full-Time,Data Engineer,73880,GB,Fully-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,55410,GB,Fully-remote,GB,Medium
2021,Intermediate,Full-Time,Machine Learning Engineer,51064,IT,Partially-remote,IT,Large
2022,Senior,Full-Time,Data Science Engineer,60000,AR,Fully-remote,MX,Large
2022,Intermediate,Full-Time,Data Engineer,82900,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,63900,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Scientist,160000,US,Fully-remote,US,Large
2022,Intermediate,Full-Time,Machine Learning Scientist,112300,US,Fully-remote,US,Large
2022,Intermediate,Full-Time,Data Science Manager,241000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Science Manager,159000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,80000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,58000,US,No-remote,US,Small
2022,Intermediate,Full-Time,Data Analyst,58000,US,No-remote,US,Small
2022,Senior,Full-Time,Data Engineer,136000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,108800,US,No-remote,US,Medium
2022,Executive,Full-Time,Data Engineer,242000,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Data Engineer,200000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,61566,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Scientist,36940,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,73880,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Engineer,49253,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,165220,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,120160,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,124190,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,181940,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,132320,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,220110,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160080,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Scientist,120000,US,No-remote,US,Large
2022,Intermediate,Full-Time,Data Analyst,126500,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,106260,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,116000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,99000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,155000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,120600,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,130000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,90000,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,170000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,150000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,102100,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,84900,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,136620,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,99360,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,110820,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,98506,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,146000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,123000,US,Fully-remote,US,Medium
2022,Junior,Full-Time,Data Engineer,49253,GB,Fully-remote,GB,Medium
2022,Junior,Full-Time,Data Engineer,43096,GB,Fully-remote,GB,Medium
2022,Executive,Full-Time,Data Analyst,130000,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Data Analyst,110000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,170000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,135000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,161342,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Science Manager,137141,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,167000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,123000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,73880,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,61566,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,211500,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,138600,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,192400,CA,Fully-remote,CA,Medium
2022,Senior,Full-Time,Data Architect,90700,CA,Fully-remote,CA,Medium
2022,Senior,Full-Time,Data Analyst,130000,CA,Fully-remote,CA,Medium
2022,Senior,Full-Time,Data Analyst,61300,CA,Fully-remote,CA,Medium
2022,Senior,Full-Time,Data Analyst,130000,CA,Fully-remote,CA,Medium
2022,Senior,Full-Time,Data Analyst,61300,CA,Fully-remote,CA,Medium
2022,Senior,Full-Time,Data Engineer,160000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Engineer,113000,US,No-remote,US,Large
2022,Senior,Full-Time,Data Scientist,150000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,95550,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,167000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,115500,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,165400,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,132320,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,243900,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,156600,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,136600,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,109280,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,128875,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,93700,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Head of Data Science,224000,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Head of Data Science,167875,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Analytics Engineer,175000,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Analytics Engineer,135000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,209100,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,154600,US,Fully-remote,US,Large
2022,Senior,Full-Time,Data Engineer,180000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,205300,US,No-remote,US,Large
2022,Senior,Full-Time,Data Scientist,140400,US,No-remote,US,Large
2022,Senior,Full-Time,Data Scientist,176000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,144000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,200100,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,70500,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,54000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,205300,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140400,US,No-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,205300,US,No-remote,US,Medium
2022,Senior,Full-Time,Analytics Engineer,184700,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,175100,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,140250,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,116150,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,99050,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,145000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,85000,CA,No-remote,CA,Medium
2022,Intermediate,Full-Time,Data Analyst,75000,CA,No-remote,CA,Medium
2022,Senior,Full-Time,Machine Learning Engineer,214000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,192600,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,266400,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,213120,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,155000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,115000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,141300,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,102100,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,115934,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,206699,US,No-remote,US,Medium
2022,Intermediate,Full-Time,Data Engineer,99100,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,110500,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,61566,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Analyst,43096,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Data Analyst,80000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,60000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,192564,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Architect,144854,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,230000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,150000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,150260,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analytics Manager,109280,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,170000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,150000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,160000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,130000,US,Fully-remote,US,Medium
2022,Junior,Full-Time,Data Analyst,67000,CA,No-remote,CA,Medium
2022,Junior,Full-Time,Data Analyst,52000,CA,No-remote,CA,Medium
2022,Senior,Full-Time,Data Engineer,154000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,126000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,129000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,99000,US,No-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,210000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,210000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,210000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,69000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,210000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,150075,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110925,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,25000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,126500,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,106260,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,220110,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160080,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,105000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,100000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,170000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Analyst,135000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,230000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,135000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Analyst,50000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,220000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,172386,GB,No-remote,GB,Medium
2022,Intermediate,Full-Time,Data Scientist,86193,GB,No-remote,GB,Medium
2022,Senior,Full-Time,Machine Learning Engineer,220000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,120000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,200000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Data Scientist,120000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,120000,AE,Fully-remote,AE,Small
2022,Senior,Full-Time,Machine Learning Engineer,65000,AE,Fully-remote,AE,Small
2022,Executive,Full-Time,Data Engineer,324000,US,Fully-remote,US,Medium
2022,Executive,Full-Time,Data Engineer,216000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,210000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,185100,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Scientist,104890,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,105000,US,Fully-remote,US,Medium
2022,Senior,Full-Time,Data Engineer,80000,US,Fully-remote,US,Medium
2022,Intermediate,Full-Time,Machine Learning Developer,76814,CA,Fully-remote,CA,Medium
2020,Senior,Full-Time,Machine Learning Manager,117104,CA,Partially-remote,CA,Large
2022,Executive,Full-Time,Director of Data Science,192037,CA,Partially-remote,CA,Large
2022,Intermediate,Full-Time,Machine Learning Engineer,120000,US,Fully-remote,US,Small
2022,Intermediate,Full-Time,Business Data Analyst,17805,IN,Fully-remote,IN,Medium
2022,Intermediate,Full-Time,Data Scientist,30523,IN,Fully-remote,IN,Large
2022,Intermediate,Full-Time,Machine Learning Infrastructure Engineer,55685,PT,Partially-remote,PT,Large
2022,Intermediate,Part-Time,Data Engineer,52533,DE,Partially-remote,DE,Large
2022,Junior,Full-Time,Data Scientist,17805,IN,Fully-remote,IN,Medium
2022,Intermediate,Full-Time,Applied Machine Learning Scientist,75000,BO,Fully-remote,US,Large
2022,Intermediate,Full-Time,Applied Data Scientist,157000,US,Fully-remote,US,Large
2022,Intermediate,Full-Time,Business Data Analyst,69133,CA,Partially-remote,CA,Large
2022,Junior,Full-Time,Data Engineer,65000,US,Fully-remote,US,Small
2022,Senior,Full-Time,Machine Learning Engineer,68293,IE,Fully-remote,IE,Small
2021,Intermediate,Full-Time,Data Scientist,109000,US,Partially-remote,US,Large
2022,Intermediate,Full-Time,Data Scientist,67597,CA,Fully-remote,CA,Medium
2022,Junior,Full-Time,Computer Vision Engineer,10000,PT,Fully-remote,LU,Medium
2022,Intermediate,Full-Time,Data Analyst,20000,GR,Fully-remote,GR,Small
